ts,protocol,role,bytes_sent,bytes_recv,segments_sent,segments_recv,frames_sent,frames_recv,frames_dropped,segment_drops,encode_ms_avg,decode_ms_avg,reassembly_ms_avg,latency_ms_avg,jitter_ms_avg,cpu_pct,mem_pct
1764490710.954985,TCP,av_app,0,0,0,0,0,0,0,0,0.3203513264706371,,,52.256087022130856,2.3398978053516313,8.7,89.1
1764490710.954985,SCTP,av_app,0,0,0,0,0,0,0,0,0.3203513264706371,,,30.878596876713686,1.5140515211098793,8.7,89.1
1764490711.9785955,UDP,av_app,0,0,0,0,0,0,0,0,0.3203486548032893,,,37.278692916730535,2.873080381504654,11.1,89.6
1764490711.9785955,TCP,av_app,0,0,0,0,0,0,0,0,0.3203486548032893,,,82.01312441680719,4.884236648557912,11.1,89.6
1764490711.9785955,SCTP,av_app,0,0,0,0,0,0,0,0,0.3203486548032893,,,48.4623007917497,3.1603884196551197,11.1,89.6
1764490713.001706,UDP,av_app,0,0,0,0,0,0,0,0,0.32033278370212676,,,22.497409645239085,1.9530155293275469,10.6,89.6
1764490713.001706,TCP,av_app,0,0,0,0,0,0,0,0,0.32033278370212676,,,49.49430121952599,3.3201263998568296,10.6,89.6
1764490713.001706,SCTP,av_app,0,0,0,0,0,0,0,0,0.32033278370212676,,,29.24663253881081,2.1483170822603017,10.6,89.6
1764490714.0255227,UDP,av_app,0,0,0,0,0,0,0,0,0.3204683758643168,,,20.4337112833823,2.072331126705363,9.7,89.8
1764490714.0255227,TCP,av_app,0,0,0,0,0,0,0,0,0.3204683758643168,,,44.95416482344107,3.5229629153991167,9.7,89.8
1764490714.0255227,SCTP,av_app,0,0,0,0,0,0,0,0,0.3204683758643168,,,26.563824668396993,2.2795642393758992,9.7,89.8
1764490715.0437233,UDP,av_app,0,0,0,0,0,0,0,0,0.3204446690016372,,,21.68770994110468,2.5633826642229636,24.4,90.6
1764490715.0437233,TCP,av_app,0,0,0,0,0,0,0,0,0.3204446690016372,,,47.7129618704303,4.357750529179038,24.4,90.6
1764490715.0437233,SCTP,av_app,0,0,0,0,0,0,0,0,0.3204446690016372,,,28.194022923436084,2.81972093064526,24.4,90.6
1764490716.0724652,UDP,av_app,0,0,0,0,0,0,0,0,0.3203990191543838,,,25.63798098421835,4.907180403752648,18.5,91.6
1764490716.0724652,TCP,av_app,0,0,0,0,0,0,0,0,0.3203990191543838,,,56.40355816528037,8.3422066863795,18.5,91.6
1764490716.0724652,SCTP,av_app,0,0,0,0,0,0,0,0,0.3203990191543838,,,33.329375279483855,5.397898444127913,18.5,91.6
1764490717.1041818,UDP,av_app,0,0,0,0,0,0,0,0,0.32053348079695193,,,35.9129141915852,1.0078160064158808,27.8,91.9
1764490717.1041818,TCP,av_app,0,0,0,0,0,0,0,0,0.32053348079695193,,,79.00841122148745,1.7132872109069972,27.8,91.9
1764490717.1041818,SCTP,av_app,0,0,0,0,0,0,0,0,0.32053348079695193,,,46.686788449060764,1.108597607057469,27.8,91.9
1764490718.1282666,UDP,av_app,0,0,0,0,0,0,0,0,0.320497917300759,,,25.461403629402106,3.8035797325687737,13.8,92.0
1764490718.1282666,TCP,av_app,0,0,0,0,0,0,0,0,0.320497917300759,,,56.01508798468464,6.466085545366915,13.8,92.0
1764490718.1282666,SCTP,av_app,0,0,0,0,0,0,0,0,0.320497917300759,,,33.09982471822274,4.1839377058256515,13.8,92.0
1764490719.1467993,UDP,av_app,0,0,0,0,0,0,0,0,0.32047166132165983,,,33.47862433706988,1.472079483990592,13.8,92.1
1764490719.1467993,TCP,av_app,0,0,0,0,0,0,0,0,0.32047166132165983,,,73.65297354155375,2.5025351227840065,13.8,92.1
1764490719.1467993,SCTP,av_app,0,0,0,0,0,0,0,0,0.32047166132165983,,,43.522211638190846,1.6192874323896513,13.8,92.1
1764490720.1721747,UDP,av_app,0,0,0,0,0,0,0,0,0.3209376140582368,,,27.432785926811327,4.821100071792407,18.2,92.0
1764490720.1721747,TCP,av_app,0,0,0,0,0,0,0,0,0.3209376140582368,,,60.35212903898493,8.195870122047092,18.2,92.0
1764490720.1721747,SCTP,av_app,0,0,0,0,0,0,0,0,0.3209376140582368,,,35.66262170485473,5.303210078971648,18.2,92.0
1764490721.1895158,UDP,av_app,0,0,0,0,0,0,0,0,0.32090986251670967,,,27.417005076330433,3.6171802625854954,17.4,92.3
1764490721.1895158,TCP,av_app,0,0,0,0,0,0,0,0,0.32090986251670967,,,60.317411167926956,6.149206446395342,17.4,92.3
1764490721.1895158,SCTP,av_app,0,0,0,0,0,0,0,0,0.32090986251670967,,,35.642106599229564,3.978898288844045,17.4,92.3
1764490722.2094765,UDP,av_app,0,0,0,0,0,0,0,0,0.3209085590362797,,,28.391379970502953,2.582690370612777,24.3,92.8
1764490722.2094765,TCP,av_app,0,0,0,0,0,0,0,0,0.3209085590362797,,,62.4610359351065,4.390573630041721,24.3,92.8
1764490722.2094765,SCTP,av_app,0,0,0,0,0,0,0,0,0.3209085590362797,,,36.90879396165384,2.8409594076740547,24.3,92.8
1764490723.2289035,UDP,av_app,0,0,0,0,0,0,0,0,0.32090598955383326,,,27.465237690595576,1.1623120802761813,16.9,92.6
1764490723.2289035,TCP,av_app,0,0,0,0,0,0,0,0,0.32090598955383326,,,60.42352291931027,1.9759305364695081,16.9,92.6
1764490723.2289035,SCTP,av_app,0,0,0,0,0,0,0,0,0.32090598955383326,,,35.70480899777425,1.2785432883037995,16.9,92.6
1764490724.2541578,UDP,av_app,0,0,0,0,0,0,0,0,0.32087460738062185,,,30.393953837092873,2.0349043041258077,10.4,93.0
1764490724.2541578,TCP,av_app,0,0,0,0,0,0,0,0,0.32087460738062185,,,66.86669844160433,3.459337317013873,10.4,93.0
1764490724.2541578,SCTP,av_app,0,0,0,0,0,0,0,0,0.32087460738062185,,,39.51213998822074,2.2383947345383888,10.4,93.0
1764490725.2721093,UDP,av_app,0,0,0,0,0,0,0,0,0.3208509810847127,,,35.49464652551096,4.005526772046371,11.9,93.2
1764490725.2721093,TCP,av_app,0,0,0,0,0,0,0,0,0.3208509810847127,,,78.08822235612412,6.809395512478831,11.9,93.2
1764490725.2721093,SCTP,av_app,0,0,0,0,0,0,0,0,0.3208509810847127,,,46.14304048316425,4.406079449251009,11.9,93.2
1764490726.300509,UDP,av_app,0,0,0,0,0,0,0,0,0.3207779276155717,,,39.537057242032155,2.843153889460554,15.0,94.2
1764490726.300509,TCP,av_app,0,0,0,0,0,0,0,0,0.3207779276155717,,,86.98152593247075,4.833361612082942,15.0,94.2
1764490726.300509,SCTP,av_app,0,0,0,0,0,0,0,0,0.3207779276155717,,,51.3981744146418,3.12746927840661,15.0,94.2
1764490727.331567,UDP,av_app,0,0,0,0,0,0,0,0,0.32077523564933735,,,20.818736945351286,2.581212012702909,14.8,92.2
1764490727.331567,TCP,av_app,0,0,0,0,0,0,0,0,0.32077523564933735,,,45.80122127977283,4.388060421594945,14.8,92.2
1764490727.331567,SCTP,av_app,0,0,0,0,0,0,0,0,0.32077523564933735,,,27.064358028956672,2.8393332139732,14.8,92.2
1764490728.3514311,UDP,av_app,0,0,0,0,0,0,0,0,0.3207469308718164,,,35.64816591623657,1.8873188288671505,22.4,92.3
1764490728.3514311,TCP,av_app,0,0,0,0,0,0,0,0,0.3207469308718164,,,78.42596501572046,3.208442009074156,22.4,92.3
1764490728.3514311,SCTP,av_app,0,0,0,0,0,0,0,0,0.3207469308718164,,,46.34261569110755,2.0760507117538656,22.4,92.3
1764490729.3933394,UDP,av_app,0,0,0,0,0,0,0,0,0.3207849299384411,,,35.19547350422932,4.406811565604332,18.9,92.1
1764490729.3933394,TCP,av_app,0,0,0,0,0,0,0,0,0.3207849299384411,,,77.4300417093045,7.491579661527363,18.9,92.1
1764490729.3933394,SCTP,av_app,0,0,0,0,0,0,0,0,0.3207849299384411,,,45.75411555549812,4.847492722164765,18.9,92.1
1764490730.433065,UDP,av_app,0,0,0,0,0,0,0,0,0.32115392488121136,,,35.31317398922419,1.8439628805628878,18.7,92.0
1764490730.433065,TCP,av_app,0,0,0,0,0,0,0,0,0.32115392488121136,,,77.68898277629323,3.1347368969569094,18.7,92.0
1764490730.433065,SCTP,av_app,0,0,0,0,0,0,0,0,0.32115392488121136,,,45.90712618599145,2.028359168619177,18.7,92.0
1764490731.450869,UDP,av_app,0,0,0,0,0,0,0,0,0.32111226735946735,,,39.60496287189352,4.622319071502092,16.2,92.5
1764490731.450869,TCP,av_app,0,0,0,0,0,0,0,0,0.32111226735946735,,,87.13091831816575,7.857942421553557,16.2,92.5
1764490731.450869,SCTP,av_app,0,0,0,0,0,0,0,0,0.32111226735946735,,,51.48645173346158,5.0845509786523015,16.2,92.5
1764490732.4693403,UDP,av_app,0,0,0,0,0,0,0,0,0.3211066493378866,,,24.42587785201073,1.2542726366962258,14.8,92.1
1764490732.4693403,TCP,av_app,0,0,0,0,0,0,0,0,0.3211066493378866,,,53.736931274423604,2.1322634823835838,14.8,92.1
1764490732.4693403,SCTP,av_app,0,0,0,0,0,0,0,0,0.3211066493378866,,,31.75364120761395,1.3796999003658486,14.8,92.1
1764490733.4987123,UDP,av_app,0,0,0,0,0,0,0,0,0.321082556092307,,,32.142512052981445,1.4029497656915102,13.2,92.0
1764490733.4987123,TCP,av_app,0,0,0,0,0,0,0,0,0.321082556092307,,,70.71352651655918,2.385014601675567,13.2,92.0
1764490733.4987123,SCTP,av_app,0,0,0,0,0,0,0,0,0.321082556092307,,,41.78526566887588,1.5432447422606614,13.2,92.0
1764490734.520176,UDP,av_app,0,0,0,0,0,0,0,0,0.32107079260433763,,,24.25870659610297,3.7488957335300848,15.0,92.0
1764490734.520176,TCP,av_app,0,0,0,0,0,0,0,0,0.32107079260433763,,,53.369154511426544,6.373122747001144,15.0,92.0
1764490734.520176,SCTP,av_app,0,0,0,0,0,0,0,0,0.32107079260433763,,,31.536318574933865,4.123785306883094,15.0,92.0
1764490735.5448053,UDP,av_app,0,0,0,0,0,0,0,0,0.3212062637841767,,,35.936799395455324,4.248420247307849,8.2,91.8
1764490735.5448053,TCP,av_app,0,0,0,0,0,0,0,0,0.3212062637841767,,,79.06095867000172,7.222314420423343,8.2,91.8
1764490735.5448053,SCTP,av_app,0,0,0,0,0,0,0,0,0.3212062637841767,,,46.717839214091924,4.6732622720386345,8.2,91.8
1764490736.5696325,UDP,av_app,0,0,0,0,0,0,0,0,0.32111561864389515,,,33.88106318800228,1.9736304978680947,5.5,93.5
1764490736.5696325,TCP,av_app,0,0,0,0,0,0,0,0,0.32111561864389515,,,74.53833901360503,3.355171846375761,5.5,93.5
1764490736.5696325,SCTP,av_app,0,0,0,0,0,0,0,0,0.32111561864389515,,,44.045382144402964,2.1709935476549043,5.5,93.5
1764490737.5933747,UDP,av_app,0,0,0,0,0,0,0,0,0.3210518972083008,,,29.765269468069963,3.778324118713844,6.5,94.2
1764490737.5933747,TCP,av_app,0,0,0,0,0,0,0,0,0.3210518972083008,,,65.48359282975393,6.423151001813535,6.5,94.2
1764490737.5933747,SCTP,av_app,0,0,0,0,0,0,0,0,0.3210518972083008,,,38.694850308490956,4.156156530585229,6.5,94.2
1764490738.6149898,UDP,av_app,0,0,0,0,0,0,0,0,0.3210352476008929,,,23.30197049378615,4.658755050999258,9.2,94.4
1764490738.6149898,TCP,av_app,0,0,0,0,0,0,0,0,0.3210352476008929,,,51.26433508632954,7.919883586698739,9.2,94.4
1764490738.6149898,SCTP,av_app,0,0,0,0,0,0,0,0,0.3210352476008929,,,30.292561641921996,5.124630556099184,9.2,94.4
1764490739.6340997,UDP,av_app,0,0,0,0,0,0,0,0,0.3209914968294215,,,20.864499816869497,2.8432065256062575,8.2,94.4
1764490739.6340997,TCP,av_app,0,0,0,0,0,0,0,0,0.3209914968294215,,,45.901899597112894,4.833451093530638,8.2,94.4
1764490739.6340997,SCTP,av_app,0,0,0,0,0,0,0,0,0.3209914968294215,,,27.123849761930348,3.1275271781668836,8.2,94.4
1764490740.6601312,UDP,av_app,0,0,0,0,0,0,0,0,0.3209629508294471,,,38.17343843940333,4.743433078015681,9.3,94.5
1764490740.6601312,TCP,av_app,0,0,0,0,0,0,0,0,0.3209629508294471,,,83.98156456668733,8.063836232626656,9.3,94.5
1764490740.6601312,SCTP,av_app,0,0,0,0,0,0,0,0,0.3209629508294471,,,49.62546997122433,5.217776385817249,9.3,94.5
1764490741.688192,UDP,av_app,0,0,0,0,0,0,0,0,0.3209536156209408,,,25.97221284531935,1.778824912214425,6.3,94.5
1764490741.688192,TCP,av_app,0,0,0,0,0,0,0,0,0.3209536156209408,,,57.138868259702576,3.0240023507645226,6.3,94.5
1764490741.688192,SCTP,av_app,0,0,0,0,0,0,0,0,0.3209536156209408,,,33.763876698915155,1.9567074034358678,6.3,94.5
1764490742.7097058,UDP,av_app,0,0,0,0,0,0,0,0,0.32087646506517625,,,35.113902795685796,2.0444036706768407,15.4,94.5
1764490742.7097058,TCP,av_app,0,0,0,0,0,0,0,0,0.32087646506517625,,,77.25058615050875,3.4754862401506292,15.4,94.5
1764490742.7097058,SCTP,av_app,0,0,0,0,0,0,0,0,0.32087646506517625,,,45.64807363439154,2.248844037744525,15.4,94.5
1764490743.7381542,UDP,av_app,0,0,0,0,0,0,0,0,0.3208475379245836,,,22.088745079394315,3.182905008787556,22.5,94.6
1764490743.7381542,TCP,av_app,0,0,0,0,0,0,0,0,0.3208475379245836,,,48.5952391746675,5.410938514938845,22.5,94.6
1764490743.7381542,SCTP,av_app,0,0,0,0,0,0,0,0,0.3208475379245836,,,28.71536860321261,3.501195509666312,22.5,94.6
1764490744.7569683,UDP,av_app,0,0,0,0,0,0,0,0,0.32079461410703897,,,34.985329265069865,3.4755584317057218,3.8,94.4
1764490744.7569683,TCP,av_app,0,0,0,0,0,0,0,0,0.32079461410703897,,,76.96772438315371,5.908449333899727,3.8,94.4
1764490744.7569683,SCTP,av_app,0,0,0,0,0,0,0,0,0.32079461410703897,,,45.480928044590826,3.823114274876294,3.8,94.4
1764490745.7750826,UDP,av_app,0,0,0,0,0,0,0,0,0.32074302927621795,,,22.217107216919366,2.5606412689578746,10.5,94.6
1764490745.7750826,TCP,av_app,0,0,0,0,0,0,0,0,0.32074302927621795,,,48.87763587722261,4.353090157228387,10.5,94.6
1764490745.7750826,SCTP,av_app,0,0,0,0,0,0,0,0,0.32074302927621795,,,28.882239381995177,2.816705395853662,10.5,94.6
1764490746.80139,UDP,av_app,0,0,0,0,0,0,0,0,0.32067720548322165,,,29.086385248636226,3.897125625974449,10.3,94.6
1764490746.80139,TCP,av_app,0,0,0,0,0,0,0,0,0.32067720548322165,,,63.990047546999705,6.625113564156563,10.3,94.6
1764490746.80139,SCTP,av_app,0,0,0,0,0,0,0,0,0.32067720548322165,,,37.8123008232271,4.2868381885718945,10.3,94.6
1764490747.8250844,UDP,av_app,0,0,0,0,0,0,0,0,0.3206597930442671,,,20.77499917651994,1.693966604628836,14.2,94.3
1764490747.8250844,TCP,av_app,0,0,0,0,0,0,0,0,0.3206597930442671,,,45.70499818834387,2.879743227869021,14.2,94.3
1764490747.8250844,SCTP,av_app,0,0,0,0,0,0,0,0,0.3206597930442671,,,27.007498929475926,1.8633632650917198,14.2,94.3
1764490748.8497236,UDP,av_app,0,0,0,0,0,0,0,0,0.3207598269920297,,,24.704156029094563,2.637960615895172,13.6,94.4
1764490748.8497236,TCP,av_app,0,0,0,0,0,0,0,0,0.3207598269920297,,,54.34914326400804,4.484533047021792,13.6,94.4
1764490748.8497236,SCTP,av_app,0,0,0,0,0,0,0,0,0.3207598269920297,,,32.115402837822934,2.9017566774846895,13.6,94.4
1764490749.8936622,UDP,av_app,0,0,0,0,0,0,0,0,0.32069816005222523,,,33.034864386981894,2.3003758922240447,10.5,94.5
1764490749.8936622,TCP,av_app,0,0,0,0,0,0,0,0,0.32069816005222523,,,72.67670165136018,3.910639016780876,10.5,94.5
1764490749.8936622,SCTP,av_app,0,0,0,0,0,0,0,0,0.32069816005222523,,,42.94532370307646,2.530413481446449,10.5,94.5
1764490750.9158504,UDP,av_app,0,0,0,0,0,0,0,0,0.320674524135859,,,29.9751962454437,3.764229561576508,8.1,94.5
1764490750.9158504,TCP,av_app,0,0,0,0,0,0,0,0,0.320674524135859,,,65.94543173997614,6.399190254680063,8.1,94.5
1764490750.9158504,SCTP,av_app,0,0,0,0,0,0,0,0,0.320674524135859,,,38.96775511907681,4.140652517734159,8.1,94.5
1764490751.9354424,UDP,av_app,0,0,0,0,0,0,0,0,0.3206223156094896,,,39.38081253828334,4.481730301120974,11.2,94.5
1764490751.9354424,TCP,av_app,0,0,0,0,0,0,0,0,0.3206223156094896,,,86.63778758422335,7.618941511905656,11.2,94.5
1764490751.9354424,SCTP,av_app,0,0,0,0,0,0,0,0,0.3206223156094896,,,51.19505629976834,4.929903331233072,11.2,94.5
1764490752.9552712,UDP,av_app,0,0,0,0,0,0,0,0,0.3205726802540981,,,21.745103945516007,4.731367665834639,9.1,94.6
1764490752.9552712,TCP,av_app,0,0,0,0,0,0,0,0,0.3205726802540981,,,47.83922868013522,8.043325031918885,9.1,94.6
1764490752.9552712,SCTP,av_app,0,0,0,0,0,0,0,0,0.3205726802540981,,,28.26863512917081,5.204504432418103,9.1,94.6
1764490753.9983444,UDP,av_app,0,0,0,0,0,0,0,0,0.320568178111391,,,21.473718750830358,3.3202134499969533,22.1,94.7
1764490753.9983444,TCP,av_app,0,0,0,0,0,0,0,0,0.320568178111391,,,47.24218125182679,5.644362864994821,22.1,94.7
1764490753.9983444,SCTP,av_app,0,0,0,0,0,0,0,0,0.320568178111391,,,27.915834376079466,3.652234794996649,22.1,94.7
1764490755.0393064,UDP,av_app,0,0,0,0,0,0,0,0,0.3205546154727656,,,22.708050472435627,4.205607869000236,10.2,94.7
1764490755.0393064,TCP,av_app,0,0,0,0,0,0,0,0,0.3205546154727656,,,49.95771103935838,7.149533377300401,10.2,94.7
1764490755.0393064,SCTP,av_app,0,0,0,0,0,0,0,0,0.3205546154727656,,,29.520465614166316,4.62616865590026,10.2,94.7
1764490756.0607512,UDP,av_app,0,0,0,0,0,0,0,0,0.32060810753278934,,,27.422675079196292,1.516135591801059,18.0,94.9
1764490756.0607512,TCP,av_app,0,0,0,0,0,0,0,0,0.32060810753278934,,,60.32988517423185,2.5774305060618,18.0,94.9
1764490756.0607512,SCTP,av_app,0,0,0,0,0,0,0,0,0.32060810753278934,,,35.64947760295518,1.667749150981165,18.0,94.9
1764490757.0899138,UDP,av_app,0,0,0,0,0,0,0,0,0.3205410540201592,,,38.95766452247546,3.054944314220633,7.6,94.6
1764490757.0899138,TCP,av_app,0,0,0,0,0,0,0,0,0.3205410540201592,,,85.70686194944602,5.193405334175075,7.6,94.6
1764490757.0899138,SCTP,av_app,0,0,0,0,0,0,0,0,0.3205410540201592,,,50.6449638792181,3.3604387456426967,7.6,94.6
1764490758.1087484,UDP,av_app,0,0,0,0,0,0,0,0,0.3204957910411898,,,26.020158852988917,3.214670818576351,8.7,94.5
1764490758.1087484,TCP,av_app,0,0,0,0,0,0,0,0,0.3204957910411898,,,57.24434947657562,5.4649403915797965,8.7,94.5
1764490758.1087484,SCTP,av_app,0,0,0,0,0,0,0,0,0.3204957910411898,,,33.82620650888559,3.5361379004339866,8.7,94.5
1764490759.1370366,UDP,av_app,0,0,0,0,0,0,0,0,0.3207018090723581,,,37.37564501541448,4.528021650218125,9.3,94.5
1764490759.1370366,TCP,av_app,0,0,0,0,0,0,0,0,0.3207018090723581,,,82.22641903391185,7.697636805370813,9.3,94.5
1764490759.1370366,SCTP,av_app,0,0,0,0,0,0,0,0,0.3207018090723581,,,48.588338520038825,4.980823815239939,9.3,94.5
1764490760.1589358,UDP,av_app,0,0,0,0,0,0,0,0,0.32067103341362263,,,25.968262686438035,3.78433135271073,8.1,94.7
1764490760.1589358,TCP,av_app,0,0,0,0,0,0,0,0,0.32067103341362263,,,57.13017791016368,6.43336329960824,8.1,94.7
1764490760.1589358,SCTP,av_app,0,0,0,0,0,0,0,0,0.32067103341362263,,,33.758741492369445,4.1627644879818035,8.1,94.7
1764490761.1855881,UDP,av_app,0,0,0,0,0,0,0,0,0.3206683718089685,,,31.476147329225213,1.061373347728174,7.7,94.4
1764490761.1855881,TCP,av_app,0,0,0,0,0,0,0,0,0.3206683718089685,,,69.24752412429548,1.8043346911378957,7.7,94.4
1764490761.1855881,SCTP,av_app,0,0,0,0,0,0,0,0,0.3206683718089685,,,40.91899152799278,1.1675106825009913,7.7,94.4
1764490762.209609,UDP,av_app,0,0,0,0,0,0,0,0,0.320764993170982,,,36.372775558200246,1.7987669191177464,11.2,94.8
1764490762.209609,TCP,av_app,0,0,0,0,0,0,0,0,0.320764993170982,,,80.02010622804055,3.057903762500169,11.2,94.8
1764490762.209609,SCTP,av_app,0,0,0,0,0,0,0,0,0.320764993170982,,,47.28460822566032,1.9786436110295214,11.2,94.8
1764490763.239187,UDP,av_app,0,0,0,0,0,0,0,0,0.320691695534837,,,32.60963997598434,4.510190606833626,9.9,95.1
1764490763.239187,TCP,av_app,0,0,0,0,0,0,0,0,0.320691695534837,,,71.74120794716555,7.667324031617164,9.9,95.1
1764490763.239187,SCTP,av_app,0,0,0,0,0,0,0,0,0.320691695534837,,,42.392531968779636,4.9612096675169886,9.9,95.1
1764490764.2586706,UDP,av_app,0,0,0,0,0,0,0,0,0.32066992811102135,,,34.069611358410796,3.3981113272669012,15.2,94.5
1764490764.2586706,TCP,av_app,0,0,0,0,0,0,0,0,0.32066992811102135,,,74.95314498850375,5.776789256353732,15.2,94.5
1764490764.2586706,SCTP,av_app,0,0,0,0,0,0,0,0,0.32066992811102135,,,44.290494765934035,3.737922459993592,15.2,94.5
1764490765.2842648,UDP,av_app,0,0,0,0,0,0,0,0,0.32061198496866505,,,30.685527628788513,1.234118670762813,9.8,94.7
1764490765.2842648,TCP,av_app,0,0,0,0,0,0,0,0,0.32061198496866505,,,67.50816078333473,2.0980017402967817,9.8,94.7
1764490765.2842648,SCTP,av_app,0,0,0,0,0,0,0,0,0.32061198496866505,,,39.89118591742507,1.3575305378390943,9.8,94.7
1764490766.309874,UDP,av_app,0,0,0,0,0,0,0,0,0.32055340758942025,,,22.23773175380208,3.159076512495493,10.7,95.6
1764490766.309874,TCP,av_app,0,0,0,0,0,0,0,0,0.32055340758942025,,,48.92300985836458,5.370430071242338,10.7,95.6
1764490766.309874,SCTP,av_app,0,0,0,0,0,0,0,0,0.32055340758942025,,,28.909051279942705,3.4749841637450425,10.7,95.6
1764490767.330025,UDP,av_app,0,0,0,0,0,0,0,0,0.32059803864542935,,,35.28917135556783,2.0490298985111077,28.3,94.3
1764490767.330025,TCP,av_app,0,0,0,0,0,0,0,0,0.32059803864542935,,,77.63617698224924,3.483350827468883,28.3,94.3
1764490767.330025,SCTP,av_app,0,0,0,0,0,0,0,0,0.32059803864542935,,,45.87592276223818,2.2539328883622187,28.3,94.3
1764490768.3624394,UDP,av_app,0,0,0,0,0,0,0,0,0.3206707548504743,,,39.09298070620123,1.8686661216728884,23.4,94.8
1764490768.3624394,TCP,av_app,0,0,0,0,0,0,0,0,0.3206707548504743,,,86.00455755364271,3.17673240684391,23.4,94.8
1764490768.3624394,SCTP,av_app,0,0,0,0,0,0,0,0,0.3206707548504743,,,50.820874918061605,2.0555327338401774,23.4,94.8
1764490769.4015985,UDP,av_app,0,0,0,0,0,0,0,0,0.32068325674192044,,,35.68552919179706,3.630851498151084,20.6,93.8
1764490769.4015985,TCP,av_app,0,0,0,0,0,0,0,0,0.32068325674192044,,,78.50816422195354,6.172447546856843,20.6,93.8
1764490769.4015985,SCTP,av_app,0,0,0,0,0,0,0,0,0.32068325674192044,,,46.39118794933618,3.993936647966193,20.6,93.8
1764490770.4320605,UDP,av_app,0,0,0,0,0,0,0,0,0.3207168865862579,,,36.90124904935681,4.487811587193072,12.8,93.6
1764490770.4320605,TCP,av_app,0,0,0,0,0,0,0,0,0.3207168865862579,,,81.18274790858499,7.629279698228221,12.8,93.6
1764490770.4320605,SCTP,av_app,0,0,0,0,0,0,0,0,0.3207168865862579,,,47.97162376416385,4.936592745912379,12.8,93.6
1764490771.480441,UDP,av_app,0,0,0,0,0,0,0,0,0.3211352280229999,,,20.591048503623245,1.2973193704675237,13.1,93.7
1764490771.480441,TCP,av_app,0,0,0,0,0,0,0,0,0.3211352280229999,,,45.300306707971146,2.20544292979479,13.1,93.7
1764490771.480441,SCTP,av_app,0,0,0,0,0,0,0,0,0.3211352280229999,,,26.76836305471022,1.4270513075142761,13.1,93.7
1764490772.5117834,UDP,av_app,0,0,0,0,0,0,0,0,0.32113233315673045,,,24.489584252116693,3.0036603045868784,9.3,93.6
1764490772.5117834,TCP,av_app,0,0,0,0,0,0,0,0,0.32113233315673045,,,53.87708535465673,5.106222517797693,9.3,93.6
1764490772.5117834,SCTP,av_app,0,0,0,0,0,0,0,0,0.32113233315673045,,,31.836459527751703,3.3040263350455663,9.3,93.6
1764490773.5411406,UDP,av_app,0,0,0,0,0,0,0,0,0.32110232890499724,,,21.095876852411756,2.4589848038756417,8.2,93.6
1764490773.5411406,TCP,av_app,0,0,0,0,0,0,0,0,0.32110232890499724,,,46.410929075305866,4.180274166588591,8.2,93.6
1764490773.5411406,SCTP,av_app,0,0,0,0,0,0,0,0,0.32110232890499724,,,27.424639908135283,2.704883284263206,8.2,93.6
1764490774.5598688,UDP,av_app,0,0,0,0,0,0,0,0,0.3211216780720175,,,22.5694241286428,4.805911400313417,9.4,93.5
1764490774.5598688,TCP,av_app,0,0,0,0,0,0,0,0,0.3211216780720175,,,49.65273308301417,8.17004938053281,9.4,93.5
1764490774.5598688,SCTP,av_app,0,0,0,0,0,0,0,0,0.3211216780720175,,,29.34025136723564,5.28650254034476,9.4,93.5
1764490775.5768092,UDP,av_app,0,0,0,0,0,0,0,0,0.3211014754890023,,,30.959582182196545,4.760234208620938,8.9,93.7
1764490775.5768092,TCP,av_app,0,0,0,0,0,0,0,0,0.3211014754890023,,,68.11108080083241,8.092398154655594,8.9,93.7
1764490775.5768092,SCTP,av_app,0,0,0,0,0,0,0,0,0.3211014754890023,,,40.24745683685551,5.236257629483032,8.9,93.7
1764490776.6073437,UDP,av_app,0,0,0,0,0,0,0,0,0.3210210684654308,,,33.853532009244965,3.74964330861107,10.3,93.3
1764490776.6073437,TCP,av_app,0,0,0,0,0,0,0,0,0.3210210684654308,,,74.47777042033893,6.374393624638818,10.3,93.3
1764490776.6073437,SCTP,av_app,0,0,0,0,0,0,0,0,0.3210210684654308,,,44.009591612018454,4.124607639472178,10.3,93.3
1764490777.6277492,UDP,av_app,0,0,0,0,0,0,0,0,0.321013857394644,,,28.70178008376758,1.4224461404886695,9.9,92.7
1764490777.6277492,TCP,av_app,0,0,0,0,0,0,0,0,0.321013857394644,,,63.143916184288685,2.418158438830738,9.9,92.7
1764490777.6277492,SCTP,av_app,0,0,0,0,0,0,0,0,0.321013857394644,,,37.31231410889786,1.5646907545375366,9.9,92.7
1764490778.6604166,UDP,av_app,0,0,0,0,0,0,0,0,0.32097258187866434,,,28.03507729542841,2.36021877442369,13.9,92.5
1764490778.6604166,TCP,av_app,0,0,0,0,0,0,0,0,0.32097258187866434,,,61.67717004994251,4.012371916520273,13.9,92.5
1764490778.6604166,SCTP,av_app,0,0,0,0,0,0,0,0,0.32097258187866434,,,36.44560048405694,2.5962406518660592,13.9,92.5
1764490779.6829748,UDP,av_app,0,0,0,0,0,0,0,0,0.32093236086223137,,,32.502435647594986,2.6998593686542605,12.2,92.6
1764490779.6829748,TCP,av_app,0,0,0,0,0,0,0,0,0.32093236086223137,,,71.50535842470897,4.589760926712243,12.2,92.6
